"bound","pi_hat","m"
"DKW",0.702963447169532,10
"DKW",0.957317663915327,10
"DKW",1,10
"DKW",0.525619890961831,10
"DKW",0.8368080602368,10
"DKW",1,10
"DKW",0.998178754562282,10
"DKW",1,10
"DKW",0.603985421904993,10
"DKW",0.967505572110597,10
"DKW",0.617955119351622,10
"DKW",0.811229606990019,10
"DKW",0.666621792947493,10
"DKW",1,10
"DKW",0.773856980738905,10
"DKW",0.890020771573077,10
"DKW",1,10
"DKW",0.689460414471127,10
"DKW",0.373883700637381,10
"DKW",0.335142448145451,10
"DKW",0.637916996592286,10
"DKW",0.557299800960803,10
"DKW",1,10
"DKW",0.926268630992684,10
"DKW",1,10
"DKW",0.456606629642519,10
"DKW",0.551935763060647,10
"DKW",0.986143690283245,10
"DKW",1,10
"DKW",0.563915131511734,10
"DKW",0.749994892307978,10
"DKW",0.312610757352383,10
"DKW",0.758701609564777,10
"DKW",0.993888562426028,10
"DKW",0.398360541947394,10
"DKW",0.695577605944713,10
"DKW",1,10
"DKW",0.283367691550881,10
"DKW",0.747847005913903,10
"DKW",0.736598649374836,10
"DKW",0.618494209470404,10
"DKW",1,10
"DKW",0.770757247084637,10
"DKW",0.642862143428706,10
"DKW",0.605897367071615,10
"DKW",1,10
"DKW",0.665927928320607,10
"DKW",0.538185503245947,10
